"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000119655.11",1321.80911324342,1.09487624474161,0.0691258632244317,15.8388798876459,1.6778294677271e-56,3.65133078594905e-55
"ENSG00000162063.13",185.802809387405,-1.90616249270636,0.120408892453079,-15.8307451706621,1.9094636638695e-56,4.14978012268626e-55
"ENSG00000139679.16",116.332814938531,-1.86670920055572,0.117925581118039,-15.8295526963503,1.94599649783652e-56,4.22344524469478e-55
"ENSG00000197451.12",3000.52607574534,-0.667899106333128,0.0422257543980317,-15.8173398167698,2.36266401891812e-56,5.12081049946029e-55
"ENSG00000163380.16",1177.69341645504,1.39564546061332,0.0882762360533221,15.8099792538764,2.65554271253479e-56,5.74781454414456e-55
"ENSG00000146376.11",1450.77081513402,-1.44970410515151,0.091711823721533,-15.8071669096156,2.77675977397946e-56,6.00207304990944e-55
"ENSG00000143603.19",936.965160409236,1.41905163409698,0.0899871428452726,15.7694931656731,5.04530247613774e-56,1.08909177574526e-54
"ENSG00000116062.18",942.039914123177,-0.820214993557544,0.0520626242069893,-15.7543920624622,6.40725435666368e-56,1.38122467066867e-54
"ENSG00000151632.18",359.545315376503,2.01107941571565,0.127659217892849,15.7534994253501,6.49835853425898e-56,1.39898129896809e-54
"ENSG00000151388.11",4819.00967035902,1.2807797058686,0.0814122424922126,15.7320283370294,9.12407902318316e-56,1.96161575455469e-54
"ENSG00000124785.9",921.836205305365,-1.1155831617308,0.0709787718864197,-15.7171381256913,1.15420716313305e-55,2.47814157264102e-54
"ENSG00000171051.9",111.619180714383,-2.26479330062124,0.144137836168427,-15.7126911352741,1.23810065627833e-55,2.65470658789959e-54
"ENSG00000121039.10",250.420999125767,1.86056379773023,0.118494732759448,15.7016582459179,1.47339730443699e-55,3.15500061833788e-54
"ENSG00000140044.13",875.76094107376,1.07635516045182,0.0685564646776121,15.7002722575237,1.50594371287342e-55,3.22038724286963e-54
"ENSG00000168679.18",273.067447064386,1.86486716008426,0.118795883694674,15.6980789408267,1.55891741414638e-55,3.32922402965101e-54
"ENSG00000100311.17",601.591564779745,1.80499746973606,0.115000568111559,15.6955526340102,1.62223730837683e-55,3.45983687992965e-54
"ENSG00000204856.12",285.554676308823,-1.5605176327566,0.0997670871131688,-15.6416076474845,3.79036750954903e-55,8.07318037239985e-54
"ENSG00000184445.12",239.869193720982,-1.8759452336437,0.119937567692804,-15.641014485541,3.82584145758662e-55,8.13791535540038e-54
"ENSG00000131153.9",156.165176841355,-2.38922634376288,0.152845258175379,-15.6316680823779,4.43051099036039e-55,9.41160404941675e-54
"ENSG00000101856.10",2337.50640986333,-0.968489219268896,0.0619761161585466,-15.6268136711135,4.78121067441532e-55,1.01431326320676e-53
"ENSG00000171488.15",74.4510346301357,-2.31995541241419,0.148512926086995,-15.6212356293837,5.21844468881398e-55,1.10560619815785e-53
"ENSG00000132376.20",946.495477029338,1.20485806589483,0.0771345272651986,15.6202171532389,5.30247354814858e-55,1.12192495139624e-53
"ENSG00000011332.22",63.6140268316405,-2.70417656774907,0.173317229167398,-15.602468264348,7.00332603911696e-55,1.4798452924609e-53
"ENSG00000150995.21",1047.2242574865,-1.50700530144801,0.0967335151387932,-15.5789366207333,1.01224649443567e-54,2.13612017145931e-53
"ENSG00000072110.16",23843.1588386123,0.898643534109486,0.0576837216204051,15.5788064442707,1.01430982278418e-54,2.13765795151766e-53
"ENSG00000170290.4",499.849785708392,8.50989157298296,0.546357360125139,15.5756876250991,1.06501578370713e-54,2.24157132820462e-53
"ENSG00000005448.17",276.156960540825,-1.8054165857547,0.116019090436564,-15.5613751061241,1.33205972510622e-54,2.79994758753626e-53
"ENSG00000153048.11",794.213285885655,-1.44071164400951,0.0926195910606124,-15.5551501308905,1.46810591538115e-54,3.08186794844823e-53
"ENSG00000242265.6",2262.34118640693,-1.43656525035561,0.0923757397653946,-15.5513260733178,1.55845264046989e-54,3.26724292439872e-53
"ENSG00000031691.7",156.5554706144,-1.63912797626641,0.10540291961768,-15.5510680559125,1.56474421292419e-54,3.27614484423619e-53
"ENSG00000167508.12",1315.93126058637,1.7670479616996,0.113644036965633,15.5489721139876,1.61679856904729e-54,3.38071314365933e-53
"ENSG00000063660.9",20266.829483303,1.39900382096576,0.0899875507975214,15.5466373800263,1.67681630206868e-54,3.50163842375933e-53
"ENSG00000156076.10",44.7908556534175,-5.54259754356235,0.356713456525562,-15.5379547425769,1.92014205919124e-54,4.00454627110236e-53
"ENSG00000235823.4",199.758544696419,1.70756969846345,0.109985301849864,15.5254353967621,2.33414425374674e-54,4.8616369976933e-53
"ENSG00000105499.14",449.193192176787,1.59254287195294,0.102620174632499,15.5188088273686,2.58810822960312e-54,5.3836012355264e-53
"ENSG00000102996.5",415.879896387513,1.71379511397747,0.110462569373659,15.5147134789184,2.75863370215847e-54,5.73087367152688e-53
"ENSG00000122952.17",348.676319671059,-2.42006918352569,0.156075826429881,-15.5057271768664,3.17303869066559e-54,6.58323325238223e-53
"ENSG00000111640.15",104881.33827127,-1.27008295668422,0.0819323472089461,-15.5016058974268,3.38328897968261e-54,7.01036734638763e-53
"ENSG00000184985.16",533.845668804089,1.58871779957233,0.102488038010122,15.5014949102199,3.38913891727775e-54,7.01341576718833e-53
"ENSG00000111669.15",16168.5124314508,-1.40352206939029,0.0906093021197272,-15.4898231920574,4.06406589952984e-54,8.39924432422833e-53
"ENSG00000138092.11",371.2080060478,-1.34120103708538,0.0866544702138918,-15.4775747145514,4.91661484786842e-54,1.014812113638e-52
"ENSG00000138821.14",392.862965425651,-1.14114648523684,0.0737552607190548,-15.4720690308946,5.35575991091374e-54,1.10403097159724e-52
"ENSG00000174442.12",500.117716059784,-1.27949497669991,0.0827350800722559,-15.4649632970981,5.98073436794087e-54,1.2312779225104e-52
"ENSG00000166598.16",24368.3364133333,-0.960941551338388,0.0621459884341582,-15.4626481217927,6.19965270099302e-54,1.27470907974076e-52
"ENSG00000094916.16",2297.39598255762,-1.1948559751145,0.0772802991544113,-15.4613269900405,6.328133587528e-54,1.29945789322354e-52
"ENSG00000164300.17",1919.54304608793,1.14628153646265,0.0742432165355478,15.4395457248785,8.87229563629134e-54,1.81955901672828e-52
"ENSG00000124743.6",426.525914864065,2.27879761425918,0.147606150968598,15.4383648601743,9.03621820397641e-54,1.85080699454079e-52
"ENSG00000107745.20",2546.62044724114,0.808374089364683,0.0523930814896193,15.4290235729854,1.04438322734368e-53,2.13638392750495e-52
"ENSG00000065911.13",3610.84941736722,1.23644943938267,0.0801834915820133,15.4202494177746,1.19641407099754e-53,2.4442556345877e-52
"ENSG00000170624.14",6657.89814552515,1.09469438178227,0.0709923056219721,15.4199018075482,1.20287117132893e-53,2.45431688550006e-52
"ENSG00000089902.10",906.640792770341,-0.926096488600114,0.0601053933543944,-15.4078766798788,1.44894983670511e-53,2.95265006800328e-52
"ENSG00000135919.14",19285.5780446658,1.49757226869169,0.0972342244595934,15.4016991138138,1.59424591484232e-53,3.24460442414605e-52
"ENSG00000127955.17",842.210465107958,-1.22572765112729,0.0795913402265943,-15.4002639940185,1.63002525940894e-53,3.31321251014632e-52
"ENSG00000099377.14",976.415456632217,-1.32559567688019,0.0861567627810981,-15.3858575240134,2.03660325332838e-53,4.13438204164266e-52
"ENSG00000135744.9",237.017338017035,2.20436402394574,0.143277761422062,15.3852489183734,2.0558436772524e-53,4.16815799728502e-52
"ENSG00000171314.9",9392.06060950961,-1.18071759931113,0.0767451515378927,-15.3849145600834,2.06649098936205e-53,4.18444831562731e-52
"ENSG00000170634.13",440.585815331233,1.11447065056563,0.0724774384693471,15.3767941321074,2.34263110026859e-53,4.73761645618712e-52
"ENSG00000170577.8",1010.27245281595,-1.39816656812331,0.0909933172858677,-15.3655961759344,2.78465261642858e-53,5.62443643850399e-52
"ENSG00000167695.15",554.574472555744,-1.19514528102153,0.0778329225625577,-15.35526666188,3.26564017804265e-53,6.58762704429587e-52
"ENSG00000189057.11",164.78054853033,-2.84043099149062,0.185133901627831,-15.3425761922344,3.97117000234614e-53,8.00078363868908e-52
"ENSG00000164109.14",197.691210916512,-1.99434433620802,0.130137486591234,-15.3249028273638,5.21324505889841e-53,1.04900183553236e-51
"ENSG00000211456.13",1057.89713129818,-1.32053350371831,0.0861792964006449,-15.3230945119254,5.36035475431403e-53,1.07724971267061e-51
"ENSG00000021645.20",84.2019971624208,3.50618675435864,0.22885156058629,15.3207902335305,5.55381631161195e-53,1.11473027397354e-51
"ENSG00000100304.13",857.963826628065,-1.04361451809884,0.0681212810974115,-15.3199484990087,5.6262068862851e-53,1.12784675466368e-51
"ENSG00000154856.13",96.9060174823805,-2.62399877718753,0.171290254357556,-15.3190196782015,5.70717789383287e-53,1.14264835406901e-51
"ENSG00000144712.12",236.842701164393,1.92889129284913,0.125927956027058,15.3174192109865,5.84943209873507e-53,1.16966733989313e-51
"ENSG00000114738.11",1286.14121794378,-0.96740426572339,0.0632403031863955,-15.2972743168553,7.97263048627323e-53,1.59223968202791e-51
"ENSG00000206053.13",904.049168724579,-0.727008749685983,0.0475446283073788,-15.2910807291589,8.76829074592091e-53,1.74896280046594e-51
"ENSG00000222032.2",106.926578538522,2.95606277247493,0.193408622984732,15.2840278104264,9.7710238086831e-53,1.94500649413922e-51
"ENSG00000105329.11",5053.48336407621,1.61378976110801,0.105586883300094,15.283998453874,9.77542753188531e-53,1.94500649413922e-51
"ENSG00000074211.14",46.7258846155118,-3.36610981126632,0.220267140707596,-15.2819426467919,1.00887815566611e-52,2.00486369966551e-51
"ENSG00000100297.16",538.185718773267,-2.06318454447318,0.135145439667104,-15.2664015119955,1.28046831312704e-52,2.54142019471571e-51
"ENSG00000142731.11",141.341174055203,-2.38423487813733,0.156215816686171,-15.2624422335359,1.36059101717388e-52,2.69710226758342e-51
"ENSG00000157119.12",164.112365137506,3.58717874488268,0.235134792059941,15.2558399097664,1.5054532375265e-52,2.98057410450703e-51
"ENSG00000182568.17",433.158825314767,1.42785937911038,0.0936110505875136,15.2531070867058,1.5698175864007e-52,3.10416892362717e-51
"ENSG00000111266.9",223.796716182837,1.72367509557418,0.113092014923281,15.2413510073499,1.87943574465746e-52,3.71182765994804e-51
"ENSG00000130816.17",1726.55353960295,-1.0940108970141,0.0718541452095047,-15.2254388918593,2.39744329560305e-52,4.72904547606823e-51
"ENSG00000253837.1",82.3788471220049,2.69522079097372,0.177065664859216,15.2215890817493,2.54278837196868e-52,5.00957458226598e-51
"ENSG00000118785.15",200.989189903497,4.93490133239666,0.324403290941019,15.2122418921265,2.9332344624903e-52,5.77169734468146e-51
"ENSG00000188269.10",52.942159625451,-3.26507392377493,0.214687698497368,-15.2084816532464,3.1066514540927e-52,6.10542777180402e-51
"ENSG00000174945.14",93.0373802551426,5.35897184489739,0.35274699721017,15.1921118741784,3.98859386757016e-52,7.82908185991068e-51
"ENSG00000179715.13",115.769083738086,2.22689939349844,0.146619344783808,15.1883054502939,4.22706367516596e-52,8.28701087945326e-51
"ENSG00000155189.12",1897.70159200555,-1.0994475811651,0.0723895740609206,-15.1879272039899,4.2515223847148e-52,8.32477188703875e-51
"ENSG00000135245.10",143.483605148489,-1.72684520330599,0.11378372974914,-15.1765564998896,5.05638849587811e-52,9.88866599981437e-51
"ENSG00000074416.16",6857.90745680614,-1.05808677105015,0.0697208109184004,-15.1760537078163,5.09528634779576e-52,9.95258554056643e-51
"ENSG00000235109.8",169.832146705885,1.80668500984035,0.119161738434138,15.1616201104596,6.34838331343547e-52,1.23851468369422e-50
"ENSG00000100036.13",304.101353312223,-1.21844029566553,0.0803648515552661,-15.1613581321385,6.37375831318105e-52,1.24195239540415e-50
"ENSG00000144485.11",1838.86996035728,2.42298160970714,0.1598383263372,15.1589525818454,6.61153028704914e-52,1.28671786886593e-50
"ENSG00000133142.19",1805.37553170358,-1.14519363383976,0.0755506930919478,-15.1579500726223,6.71320979864476e-52,1.30492089010793e-50
"ENSG00000171552.14",5874.64708584413,-0.838394312291456,0.0553229709340695,-15.1545424646591,7.07060930702968e-52,1.3727266578266e-50
"ENSG00000165495.16",2237.66400935786,0.89393733364175,0.0589914791418109,15.1536687441384,7.16525947916935e-52,1.38941841498614e-50
"ENSG00000184661.14",172.247944260938,-2.47120810374313,0.163226009361234,-15.1397936726746,8.84908868648587e-52,1.71385554403197e-50
"ENSG00000163781.14",754.917104770754,-0.959373858469953,0.0633781064857908,-15.1373070554742,9.19004758526469e-52,1.77774145136696e-50
"ENSG00000140743.8",1011.40264917669,1.23093486942307,0.0813236198258512,15.1362528138692,9.33852194809805e-52,1.80428354695641e-50
"ENSG00000187514.17",4583.15808277609,-1.14200021235838,0.0754599426411286,-15.1338600638685,9.68442706800722e-52,1.86886106443701e-50
"ENSG00000185585.20",3658.90251989403,1.60304481329772,0.106029709724982,15.118826765212,1.21691410133248e-51,2.34552504946357e-50
"ENSG00000120306.11",120.851280349294,2.82168573575243,0.186636863137153,15.1185874447475,1.22134430208952e-51,2.35123457771248e-50
"ENSG00000067369.14",2825.80983095507,0.675500571011058,0.0447356467183796,15.0998280021183,1.62356345678693e-51,3.12180262753376e-50
"ENSG00000104635.15",3967.75870710634,1.16154749532014,0.0769553420815247,15.0937863948369,1.77931619864076e-51,3.41718315990757e-50
"ENSG00000115414.21",880453.51671966,1.44189499517152,0.0955457396921902,15.0911490121561,1.85189046799243e-51,3.55230294920176e-50
"ENSG00000092964.18",2249.60600885558,-0.81197942207961,0.0538402660311452,-15.0812669017999,2.15101532057069e-51,4.12114980736612e-50
"ENSG00000107566.14",2056.02401474175,-0.966410858895053,0.064112448168936,-15.0736851656103,2.41271324153231e-51,4.6170164862154e-50
"ENSG00000136003.16",2533.36092328363,1.050721170299,0.0697368435491969,15.0669447715647,2.67186093813607e-51,5.10682537543264e-50
"ENSG00000144824.21",1821.19583472539,1.16659848541345,0.0774531046095845,15.061997724867,2.87952517934894e-51,5.49718173988463e-50
"ENSG00000051341.15",104.366615995297,-2.45737891860726,0.16332885560478,-15.0455895224881,3.69031441617377e-51,7.03663880998276e-50
"ENSG00000183496.6",621.565614709404,1.41323526966088,0.0940637899755702,15.024222073424,5.09560361003579e-51,9.70467098952951e-50
"ENSG00000095951.17",1079.64985769777,1.76309865387401,0.117380274558258,15.0203998117158,5.39811364216647e-51,1.02685969366485e-49
"ENSG00000149294.17",11856.3627158145,0.897038555205878,0.0597917676126233,15.0027100890808,7.04816982443908e-51,1.33915226664342e-49
"ENSG00000165704.15",581.032451217492,-1.29673725862434,0.0864627898677668,-14.9976337868293,7.60836928624921e-51,1.44387737983239e-49
"ENSG00000127507.18",166.882005387937,-1.70668212831172,0.113949448100795,-14.9775374673343,1.02961841512005e-50,1.95164475206838e-49
"ENSG00000100345.23",68371.2682737496,0.972394561801591,0.0649259879864402,14.9769698076012,1.03844854685665e-50,1.96605559988215e-49
"ENSG00000058335.16",194.127302313281,1.78550700767885,0.119217903413958,14.9768361676272,1.04053830023209e-50,1.96768618120629e-49
"ENSG00000136848.18",469.902253816238,1.69494890367922,0.113224992452972,14.9697418119344,1.1576981486286e-50,2.1866569866255e-49
"ENSG00000127947.16",3800.26691366111,-1.06882018868966,0.0714288560706388,-14.9634230125799,1.27305944603116e-50,2.40171886302486e-49
"ENSG00000186469.9",942.723844535191,-1.42792276557417,0.0954375342960772,-14.9618572619899,1.3033716815738e-50,2.45601226161972e-49
"ENSG00000166197.17",1969.75125729856,-0.908272705134005,0.0607166830349972,-14.9591950635787,1.35656909701317e-50,2.55325114299176e-49
"ENSG00000135318.12",10921.3550632487,-1.44501488086554,0.0966009023934784,-14.9586064422012,1.36861998707218e-50,2.57290919400646e-49
"ENSG00000127920.6",1024.3859741828,-0.82760810520227,0.0553297563807337,-14.9577399095589,1.3865547768077e-50,2.60356950294595e-49
"ENSG00000102468.11",88.9942510151185,3.40900806658279,0.228037172552466,14.9493524605005,1.57270991442704e-50,2.94965980086393e-49
"ENSG00000215018.10",33.772134815521,-4.31850131354619,0.289095155812611,-14.9379926529983,1.86509305958809e-50,3.49394099829503e-49
"ENSG00000087245.13",55648.7412785196,1.20592587449652,0.0807438495227691,14.9352041254419,1.94477661508728e-50,3.63895876680525e-49
"ENSG00000162909.18",17976.7350772539,-0.854836735397194,0.057268684436335,-14.9267744459454,2.20685890596626e-50,4.12453431702002e-49
"ENSG00000184349.14",265.335332349104,-1.18365077848498,0.0793529129648963,-14.9162864255354,2.58251624570517e-50,4.82099798455242e-49
"ENSG00000128059.8",400.065016910183,-1.12575922399515,0.0754849248809853,-14.9136960230152,2.68470860170158e-50,5.00593453707267e-49
"ENSG00000074047.22",65.9763374465425,3.15960235882743,0.211887638806565,14.9116879900289,2.76668772986392e-50,5.15279504293376e-49
"ENSG00000183386.10",1008.36560282126,0.977703014457267,0.0656718604459988,14.8877008785402,3.96159685446938e-50,7.36967442718189e-49
"ENSG00000136717.15",12293.154905225,1.32808269652891,0.0892280532260245,14.884138435305,4.17834250225927e-50,7.76386448476645e-49
"ENSG00000112276.14",1712.90639264703,-0.847354118339491,0.0569963868616371,-14.8668041080657,5.41366286530812e-50,1.00475826319398e-48
"ENSG00000036672.16",528.281551622214,1.38179745452127,0.09295918116193,14.8645613832834,5.59803186833691e-50,1.03777403281426e-48
"ENSG00000157240.4",1231.20104887168,-1.78735217576809,0.120293107823762,-14.8583090760834,6.14568569725077e-50,1.13798205564006e-48
"ENSG00000136937.13",1602.06690499335,-0.830156548892937,0.0559189100282648,-14.8457212144036,7.41530028482221e-50,1.37148804459581e-48
"ENSG00000138190.17",358.178867202896,1.58395355171925,0.106709664768909,14.8435809928695,7.65576691151017e-50,1.4143300879084e-48
"ENSG00000137547.9",857.990076207155,-0.948209608219859,0.0638956553753821,-14.8399699893396,8.07920964587278e-50,1.49083756794867e-48
"ENSG00000081923.15",1015.65157186123,2.21123955414624,0.149034455360799,14.837102928937,8.4319539686583e-50,1.55413816704258e-48
"ENSG00000231298.7",82.8151896436059,-2.4299937342303,0.16380981692842,-14.8342375310275,8.79980935554186e-50,1.62007524652545e-48
"ENSG00000049323.16",3132.82744915776,-1.58616574833011,0.106975566709776,-14.8273647629591,9.74854462278108e-50,1.79268012885287e-48
"ENSG00000179409.11",522.668145507988,-1.05052074961794,0.0708892703896366,-14.8191784714929,1.10123015399743e-49,2.02275268080009e-48
"ENSG00000035499.13",62.2593169074249,-2.76869138851742,0.186834462609738,-14.8189544361561,1.10490886306438e-49,2.02718502402087e-48
"ENSG00000106483.12",256.809352075466,1.76406402674088,0.119138862086881,14.8067892863913,1.32415907041058e-49,2.42666542686113e-48
"ENSG00000157168.20",975.73006120301,1.97528309202196,0.133443060138037,14.8024415056029,1.41260550242601e-49,2.58579455226942e-48
"ENSG00000138449.11",1320.13577716769,1.20192008171998,0.0812516900929559,14.7925548421814,1.63623180813897e-49,2.99172658344313e-48
"ENSG00000112742.10",179.594041523938,-2.16893394596446,0.146659050173139,-14.7889539950239,1.72615508739137e-49,3.15254572802139e-48
"ENSG00000155011.9",92.6951283122415,3.34029497473179,0.225937533532858,14.7841526040471,1.85375678505856e-49,3.38173376153564e-48
"ENSG00000072163.20",1083.54234782162,1.55427804992244,0.105164710456982,14.7794639776832,1.98741540006715e-49,3.62143714025888e-48
"ENSG00000081913.14",304.478674871659,-1.11822496108614,0.0757384079119416,-14.7643050852912,2.48874212102663e-49,4.52979347187312e-48
"ENSG00000139618.17",170.332713332185,-1.6964760595104,0.11490839022611,-14.7637266188497,2.51018568270674e-49,4.56363723949079e-48
"ENSG00000151726.15",4169.04992422625,-0.94168351358594,0.0638038962166455,-14.7590283575859,2.69130164586476e-49,4.88657294847618e-48
"ENSG00000123342.16",574.744803286721,-1.15539029851748,0.0782839761233686,-14.7589628903965,2.69391516108164e-49,4.88657294847618e-48
"ENSG00000178882.15",519.069581866965,-1.24363558420036,0.0842732042196299,-14.7571887851711,2.76570921201311e-49,5.01112720009208e-48
"ENSG00000157111.13",165.009774695032,-1.51916267033094,0.102976060172821,-14.7525810152513,2.96119734716737e-49,5.35926530051748e-48
"ENSG00000166147.15",39126.9220230829,1.42443076996518,0.0965711032260446,14.7500724583316,3.07334568102637e-49,5.55595685925501e-48
"ENSG00000132646.11",2153.51397342713,-0.91602258681145,0.0621121811913221,-14.7478734322637,3.1751278496311e-49,5.73348621956497e-48
"ENSG00000188042.8",1873.6053376047,1.06627819704713,0.0723022167550631,14.7475173639466,3.19192126564248e-49,5.75732014772473e-48
"ENSG00000162512.16",2060.46330154489,-0.983664262870436,0.0667244595515333,-14.7421840428805,3.45430227367437e-49,6.22357249914988e-48
"ENSG00000154864.14",701.707678716107,1.67218622262433,0.113588039233584,14.7214991464516,4.6914352130867e-49,8.44300200089997e-48
"ENSG00000064309.16",1692.25044963852,-1.6421548993533,0.111564112948954,-14.719382926521,4.84057107909259e-49,8.70161918898159e-48
"ENSG00000167972.14",213.813862069143,1.84577260337336,0.125429375612551,14.7156325570408,5.11655479268493e-49,9.18742803973482e-48
"ENSG00000123219.13",129.725431311189,-2.4238662430512,0.164764230024678,-14.7111192926289,5.46951885315923e-49,9.81022211321964e-48
"ENSG00000153071.15",4546.7504075884,0.789312910824713,0.053683271496742,14.703144737977,6.15343708724291e-49,1.10245639626812e-47
"ENSG00000163092.22",705.205061369431,5.85130354861649,0.398013559100399,14.7012668659876,6.3264941375335e-49,1.13219504581982e-47
"ENSG00000054356.14",75.3003569445414,-2.32034959517823,0.157843534209245,-14.7003145032362,6.41610295118181e-49,1.14695001081562e-47
"ENSG00000198467.16",49292.7991302622,1.16058311788686,0.0789587994300894,14.6985912433287,6.58146961627369e-49,1.17519954118011e-47
"ENSG00000181826.10",582.161430903053,1.08088784092403,0.073623058621673,14.6813764757912,8.48503460695401e-49,1.51341647326929e-47
"ENSG00000175356.14",119.57553118314,3.8496546631768,0.26244957074536,14.6681690209808,1.03089475795485e-48,1.83668980402257e-47
"ENSG00000122863.6",3639.22729070537,0.765055222673377,0.0521730653992165,14.6637966701659,1.09949101948674e-48,1.95672751767991e-47
"ENSG00000133069.17",263.312813106514,1.4659413817674,0.100028135464441,14.6552904836312,1.24622520424568e-48,2.21540389527225e-47
"ENSG00000165300.8",111.913384328169,-1.80463190321831,0.123160829268733,-14.6526449515914,1.29571877118714e-48,2.3008345408098e-47
"ENSG00000108001.16",662.855599411943,-1.01643475992969,0.0693917339369913,-14.6477786655774,1.39192382505815e-48,2.46893066511146e-47
"ENSG00000030304.15",1908.7937644705,-1.23867185672787,0.0845790159809185,-14.6451438617745,1.44694674470387e-48,2.56346834171258e-47
"ENSG00000101892.12",792.240760528458,8.51614596351388,0.581502397174252,14.6450745601345,1.44842283152268e-48,2.56346834171258e-47
"ENSG00000049239.13",2383.78498247711,-1.0758488125447,0.0734784079710671,-14.6417000892062,1.52214007589266e-48,2.69096220701687e-47
"ENSG00000131378.14",2027.59158509026,-0.793750844079689,0.0542565593744594,-14.6295830998332,1.81898300598371e-48,3.21219964794279e-47
"ENSG00000102760.13",99.487291805691,3.78884211923972,0.259028605773758,14.6271185297155,1.88607338380224e-48,3.32700852294719e-47
"ENSG00000172915.20",195.41682525228,1.69740084759072,0.116056902189664,14.6255915466084,1.92887076484046e-48,3.39875941039049e-47
"ENSG00000168003.18",6384.92345762473,1.08412875022804,0.0741420449607243,14.6223205847956,2.02382799395906e-48,3.56215966804861e-47
"ENSG00000186480.13",3779.51218292957,1.21266589185181,0.0829377447575892,14.6213994050139,2.05140013059357e-48,3.60672622302055e-47
"ENSG00000152253.9",74.1972901342356,-2.85598325804097,0.195795206209069,-14.5865841832275,3.41892395496914e-48,6.00448519591455e-47
"ENSG00000198853.12",2170.69913935431,0.991676761160999,0.0680388146372282,14.5751622283318,4.04161391012422e-48,7.09030996697258e-47
"ENSG00000155324.10",3278.79776816654,1.04471627675903,0.0716950418272267,14.571667023734,4.2538258921572e-48,7.45443427950567e-47
"ENSG00000164176.13",17594.7452519449,1.6839241017128,0.115627173269718,14.5633941753881,4.8013466253561e-48,8.40471791238564e-47
"ENSG00000130340.17",1851.63085725986,1.00094397848758,0.0687799406658189,14.5528473679683,5.60218053521515e-48,9.79586524372718e-47
"ENSG00000085377.15",1658.48160600702,-0.884886397454516,0.0608177324960309,-14.5498090957644,5.85662599535176e-48,1.0229615983375e-46
"ENSG00000143819.13",1458.94582596064,1.15651116586589,0.0794963958119595,14.5479698048386,6.01621644100508e-48,1.04969214308909e-46
"ENSG00000158859.10",358.783084606937,1.47146038946698,0.101165857637197,14.5450295567499,6.28037154627009e-48,1.09458880366276e-46
"ENSG00000134324.12",1830.11212920973,0.98443767312608,0.0677662713327723,14.5269564602708,8.1773765250575e-48,1.42366347610702e-46
"ENSG00000173638.19",268.885346973343,-1.72983414907797,0.119094431775164,-14.5248952725488,8.42709933139014e-48,1.46554668828313e-46
"ENSG00000099998.19",958.413959827774,-1.74613211763645,0.120221053113748,-14.5243455485649,8.49497365041273e-48,1.47574829673168e-46
"ENSG00000177453.7",46.4771351570617,-2.73081713203534,0.188137557724911,-14.5150025601388,9.73540564264127e-48,1.68940403226636e-46
"ENSG00000127863.16",1015.09697933174,-1.12209736282891,0.0773598051070052,-14.5049145519021,1.12777829776496e-47,1.95493777005426e-46
"ENSG00000166845.15",214.757624401404,-1.60481761016073,0.110650667509059,-14.5034607227231,1.15192620782314e-47,1.99463806169765e-46
"ENSG00000151276.24",305.034148904978,1.16360615090864,0.0804126504485394,14.4704364850316,1.86286253411235e-47,3.22218889944681e-46
"ENSG00000085511.20",938.147256519977,1.04156633555064,0.0720892711196721,14.4482850134742,2.57005701937642e-47,4.44062602797757e-46
"ENSG00000175197.13",294.772729679085,1.79854904983336,0.124651420281748,14.4286286170516,3.41809968787332e-47,5.89489972531141e-46
"ENSG00000196507.11",543.784429658428,-1.20342302468856,0.0834053414842863,-14.4286085671777,3.41909336630724e-47,5.89489972531141e-46
"ENSG00000196782.13",108.08311007268,2.46435074957867,0.170924366960532,14.4177848565484,3.99974782910326e-47,6.88859795470397e-46
"ENSG00000040275.17",635.886409582769,-1.29287034885294,0.0896839650611831,-14.415847336488,4.11359489575719e-47,7.07706223902716e-46
"ENSG00000146143.19",225.381089285154,-1.2851629654667,0.0891896969030244,-14.4093209203755,4.52133998629007e-47,7.77020413738284e-46
"ENSG00000168955.4",325.204534393719,8.15043008577619,0.565921022378064,14.4020627675699,5.02219061624308e-47,8.62169636659865e-46
"ENSG00000197771.13",1289.1177138147,-0.776725733122034,0.0539335635125906,-14.4015281493631,5.06119413409881e-47,8.67935186786517e-46
"ENSG00000146263.12",260.919780226781,-1.41167087710743,0.0980494516490444,-14.3975397451515,5.36184420610655e-47,9.18509718173355e-46
"ENSG00000140511.12",117.098712895728,2.23282283831825,0.155183478531641,14.3882767640306,6.13044126929921e-47,1.04905211335861e-45
"ENSG00000151729.11",723.858161021381,1.20698600141698,0.083887802751538,14.3880988871753,6.14622642593689e-47,1.05063082886052e-45
"ENSG00000178773.15",504.186593543821,-1.66683883878926,0.115867918660585,-14.3856803337598,6.36491124000868e-47,1.08685270075927e-45
"ENSG00000116679.16",2655.38902785847,0.698880784002246,0.0485922825331469,14.3825469306882,6.65978561398757e-47,1.13599346303769e-45
"ENSG00000136052.10",218.333211641429,2.12199658411476,0.147569613276932,14.3796309890206,6.94639317804161e-47,1.18362105885843e-45
"ENSG00000105835.13",2920.03680733474,-2.00227478502045,0.139284761935033,-14.3754044391042,7.3837456134863e-47,1.25676833968551e-45
"ENSG00000132780.17",757.480102352884,-1.1000437972203,0.0765230132980865,-14.3753329855844,7.39137026898761e-47,1.25676833968551e-45
"ENSG00000100749.9",182.201268715408,-1.57991039071543,0.109993851542467,-14.3636245895567,8.75271370977855e-47,1.48666188217946e-45
